CompoundID,ChemOntID,ClassifiedResults
71315319,NotAvailable,"Ancestors: [""1,3-dioxolanes"", ""Acetals"", ""Acetamides"", ""Alkyl aryl ethers"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aminophenyl ethers"", ""Aniline and substituted anilines"", ""Aryl chlorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chlorobenzenes"", ""Dichlorobenzenes"", ""Dioxolanes"", ""Enamines"", ""Ethers"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Ketals"", ""N-substituted imidazoles"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Substituted imidazoles"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Tertiary carboxylic acid amides""]"
71315319,NotAvailable,"predicted_chebi_terms: [""tertiary amine (CHEBI:32876)"", ""benzenes (CHEBI:22712)"", ""anilines (CHEBI:22562)"", ""dichlorobenzene (CHEBI:23697)"", ""aromatic ether (CHEBI:35618)"", ""ketal (CHEBI:59777)"", ""organochlorine compound (CHEBI:36683)"", ""imidazoles (CHEBI:24780)"", ""dioxolane (CHEBI:39430)"", ""acetamides (CHEBI:22160)"", ""carboxamide (CHEBI:37622)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""oxacycle (CHEBI:38104)"", ""enamine (CHEBI:47989)"", ""carbonyl compound (CHEBI:36586)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""substituted aniline (CHEBI:48975)"", ""chemical entity (CHEBI:24431)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organohalogen compound (CHEBI:36684)"", ""oxygen molecular entity (CHEBI:25806)"", ""ether (CHEBI:25698)"", ""acetal (CHEBI:59769)"", ""haloarene (CHEBI:50887)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""amide (CHEBI:32988)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)""]"
71315319,NotAvailable,predicted_lipidmaps_terms: []
71315319,NotAvailable,Classification_version: 2.1
71315438,CHEMONTID:0000000,Kingdom: Organic compounds
71315438,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
71315438,CHEMONTID:0003909,Class: Fatty Acyls
71315438,CHEMONTID:0000513,Subclass: Eicosanoids
71315438,CHEMONTID:0000514,Direct_parent: Prostaglandins and related compounds
71315438,CHEMONTID:0003417,alternative_parents: Fatty acid methyl esters
71315438,CHEMONTID:0001670,alternative_parents: Tertiary alcohols
71315438,CHEMONTID:0003416,alternative_parents: Methyl esters
71315438,CHEMONTID:0003487,alternative_parents: Cyclic ketones
71315438,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
71315438,CHEMONTID:0003940,alternative_parents: Organic oxides
71315438,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
71315438,NotAvailable,mMlecular_framework: Aliphatic homomonocyclic compounds
71315438,NotAvailable,"Substituents: [""Prostaglandin skeleton"", ""Fatty acid ester"", ""Fatty acid methyl ester"", ""Tertiary alcohol"", ""Methyl ester"", ""Carboxylic acid ester"", ""Ketone"", ""Cyclic ketone"", ""Monocarboxylic acid or derivatives"", ""Carboxylic acid derivative"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Alcohol"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Carbonyl group"", ""Aliphatic homomonocyclic compound""]"
71315438,NotAvailable,External_descriptors: []
71315438,NotAvailable,"Ancestors: [""Acryloyl compounds"", ""Alcohols and polyols"", ""Alpha,beta-unsaturated carbonyl compounds"", ""Alpha,beta-unsaturated ketones"", ""Alpha-branched alpha,beta-unsaturated ketones"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Cyclic ketones"", ""Eicosanoids"", ""Enones"", ""Fatty Acyls"", ""Fatty acid esters"", ""Fatty acid methyl esters"", ""Hydrocarbon derivatives"", ""Ketones"", ""Lipids and lipid-like molecules"", ""Methyl esters"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organooxygen compounds"", ""Prostaglandins and related compounds"", ""Tertiary alcohols""]"
71315438,NotAvailable,"predicted_chebi_terms: [""fatty acid methyl ester (CHEBI:4986)"", ""tertiary alcohol (CHEBI:26878)"", ""carboxylic ester (CHEBI:33308)"", ""cyclic ketone (CHEBI:3992)"", ""monocarboxylic acid (CHEBI:25384)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""prostanoid (CHEBI:26347)"", ""chemical entity (CHEBI:24431)"", ""lipid (CHEBI:18059)"", ""organooxygen compound (CHEBI:36963)"", ""fatty acid ester (CHEBI:35748)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""carbonyl compound (CHEBI:36586)"", ""ketone (CHEBI:17087)"", ""icosanoid (CHEBI:23899)""]"
71315438,NotAvailable,"predicted_lipidmaps_terms: [""Fatty esters (FA07)"", ""Fatty Acyls (FA)"", ""Eicosanoids (FA03)""]"
71315438,NotAvailable,Classification_version: 2.1
71315530,CHEMONTID:0000000,Kingdom: Organic compounds
71315530,CHEMONTID:0000279,Superclass: Alkaloids and derivatives
71315530,CHEMONTID:0002756,Class: Vinca alkaloids
71315530,CHEMONTID:0002756,Direct_parent: Vinca alkaloids
71315530,CHEMONTID:0000210,alternative_parents: Carbazoles
71315530,CHEMONTID:0004196,alternative_parents: 3-alkylindoles
71315530,CHEMONTID:0000138,alternative_parents: Anisoles
71315530,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
71315530,CHEMONTID:0003899,alternative_parents: Aralkylamines
71315530,CHEMONTID:0001713,alternative_parents: Beta hydroxy acids and derivatives
71315530,CHEMONTID:0000195,alternative_parents: Piperidines
71315530,CHEMONTID:0000346,alternative_parents: Dicarboxylic acids and derivatives
71315530,CHEMONTID:0003449,alternative_parents: N-alkylpyrrolidines
71315530,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
71315530,CHEMONTID:0001670,alternative_parents: Tertiary alcohols
71315530,CHEMONTID:0000090,alternative_parents: Pyrroles
71315530,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
71315530,CHEMONTID:0003416,alternative_parents: Methyl esters
71315530,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
71315530,CHEMONTID:0001661,alternative_parents: Secondary alcohols
71315530,CHEMONTID:0001292,alternative_parents: Cyclic alcohols and derivatives
71315530,CHEMONTID:0000347,alternative_parents: Amino acids and derivatives
71315530,CHEMONTID:0002239,alternative_parents: Trialkylamines
71315530,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
71315530,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
71315530,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
71315530,CHEMONTID:0003940,alternative_parents: Organic oxides
71315530,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
71315530,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
71315530,NotAvailable,"Substituents: [""Vinca alkaloid skeleton"", ""Carbazole"", ""3-alkylindole"", ""Indole"", ""Indole or derivatives"", ""Anisole"", ""Alkyl aryl ether"", ""Beta-hydroxy acid"", ""Aralkylamine"", ""Dicarboxylic acid or derivatives"", ""Hydroxy acid"", ""Piperidine"", ""N-alkylpyrrolidine"", ""Benzenoid"", ""Tertiary carboxylic acid amide"", ""Tertiary alcohol"", ""Pyrrolidine"", ""Pyrrole"", ""Methyl ester"", ""Heteroaromatic compound"", ""Cyclic alcohol"", ""Tertiary aliphatic amine"", ""Tertiary amine"", ""Secondary alcohol"", ""Amino acid or derivatives"", ""Carboxylic acid ester"", ""Carboxamide group"", ""1,2-aminoalcohol"", ""Ether"", ""Azacycle"", ""Organoheterocyclic compound"", ""Carboxylic acid derivative"", ""Organic nitrogen compound"", ""Alcohol"", ""Carbonyl group"", ""Organic oxide"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Organonitrogen compound"", ""Amine"", ""Organooxygen compound"", ""Aromatic heteropolycyclic compound""]"
71315530,NotAvailable,External_descriptors: []
71315530,NotAvailable,"Ancestors: [""1,2-aminoalcohols"", ""3-alkylindoles"", ""Alcohols and polyols"", ""Alkaloids and derivatives"", ""Alkanolamines"", ""Alkyl aryl ethers"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Anisoles"", ""Aralkylamines"", ""Azacyclic compounds"", ""Benzenoids"", ""Beta hydroxy acids and derivatives"", ""Carbazoles"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Cyclic alcohols and derivatives"", ""Dicarboxylic acids and derivatives"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroxy acids and derivatives"", ""Indoles"", ""Indoles and derivatives"", ""Methyl esters"", ""N-alkylpyrrolidines"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Piperidines"", ""Pyrroles"", ""Pyrrolidines"", ""Secondary alcohols"", ""Tertiary alcohols"", ""Tertiary amines"", ""Tertiary carboxylic acid amides"", ""Trialkylamines"", ""Vinca alkaloids""]"
71315530,NotAvailable,"predicted_chebi_terms: [""carbazoles (CHEBI:48513)"", ""indoles (CHEBI:24828)"", ""methoxybenzene (CHEBI:51683)"", ""aromatic ether (CHEBI:35618)"", ""aralkylamine (CHEBI:18000)"", ""3-hydroxy carboxylic acid (CHEBI:61355)"", ""piperidines (CHEBI:26151)"", ""dicarboxylic acid (CHEBI:35692)"", ""N-alkylpyrrolidine (CHEBI:46775)"", ""carboxamide (CHEBI:37622)"", ""tertiary alcohol (CHEBI:26878)"", ""pyrroles (CHEBI:26455)"", ""organic aromatic compound (CHEBI:33659)"", ""carboxylic ester (CHEBI:33308)"", ""amino alcohol (CHEBI:22478)"", ""secondary alcohol (CHEBI:35681)"", ""organic hydroxy compound (CHEBI:33822)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""tertiary amino compound (CHEBI:50996)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""carbonyl compound (CHEBI:36586)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""vinca alkaloid (CHEBI:27288)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""ether (CHEBI:25698)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""hydroxy carboxylic acid (CHEBI:24669)"", ""pyrrolidines (CHEBI:38260)"", ""amide (CHEBI:32988)"", ""polyol (CHEBI:26191)"", ""alcohol (CHEBI:30879)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)"", ""tertiary amine (CHEBI:32876)"", ""alkaloid (CHEBI:22315)""]"
71315530,NotAvailable,"predicted_lipidmaps_terms: [""Dicarboxylic acids (FA0117)""]"
71315530,NotAvailable,Classification_version: 2.1
71315660,CHEMONTID:0000000,Kingdom: Organic compounds
71315660,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
71315660,CHEMONTID:0000160,Class: Lactams
71315660,CHEMONTID:0000162,Subclass: Beta lactams
71315660,CHEMONTID:0000168,Intermediate_nodes: Cephems
71315660,CHEMONTID:0000173,Direct_parent: Cephalosporins
71315660,CHEMONTID:0001189,alternative_parents: N-acyl-alpha amino acids and derivatives
71315660,CHEMONTID:0004555,alternative_parents: L-cysteine-S-conjugates
71315660,CHEMONTID:0004146,alternative_parents: L-alpha-amino acids
71315660,CHEMONTID:0002634,"alternative_parents: 2,4-disubstituted thiazoles"
71315660,CHEMONTID:0001347,"alternative_parents: 1,3-thiazines"
71315660,CHEMONTID:0004003,"alternative_parents: 2-amino-1,3-thiazoles"
71315660,CHEMONTID:0000346,alternative_parents: Dicarboxylic acids and derivatives
71315660,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
71315660,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
71315660,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
71315660,CHEMONTID:0004089,alternative_parents: Dialkyldisulfides
71315660,CHEMONTID:0000102,alternative_parents: Azetidines
71315660,CHEMONTID:0004176,alternative_parents: Amino acids
71315660,CHEMONTID:0001666,alternative_parents: Thiohemiaminal derivatives
71315660,CHEMONTID:0003862,alternative_parents: Dialkylthioethers
71315660,CHEMONTID:0001205,alternative_parents: Carboxylic acids
71315660,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
71315660,CHEMONTID:0003260,alternative_parents: Sulfenyl compounds
71315660,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
71315660,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
71315660,CHEMONTID:0003940,alternative_parents: Organic oxides
71315660,CHEMONTID:0000469,alternative_parents: Monoalkylamines
71315660,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
71315660,NotAvailable,"Substituents: [""Cephalosporin"", ""L-cysteine-s-conjugate"", ""N-acyl-alpha amino acid or derivatives"", ""Cysteine or derivatives"", ""Alpha-amino acid"", ""Alpha-amino acid or derivatives"", ""L-alpha-amino acid"", ""2,4-disubstituted 1,3-thiazole"", ""Meta-thiazine"", ""Dicarboxylic acid or derivatives"", ""1,3-thiazol-2-amine"", ""Azole"", ""Heteroaromatic compound"", ""Tertiary carboxylic acid amide"", ""Thiazole"", ""Amino acid"", ""Amino acid or derivatives"", ""Azetidine"", ""Carboxamide group"", ""Dialkyldisulfide"", ""Organic disulfide"", ""Secondary carboxylic acid amide"", ""Thioether"", ""Hemithioaminal"", ""Dialkylthioether"", ""Sulfenyl compound"", ""Carboxylic acid derivative"", ""Azacycle"", ""Carboxylic acid"", ""Organonitrogen compound"", ""Amine"", ""Organic nitrogen compound"", ""Carbonyl group"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organooxygen compound"", ""Organosulfur compound"", ""Primary amine"", ""Primary aliphatic amine"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
71315660,NotAvailable,External_descriptors: []
71315660,NotAvailable,"Ancestors: [""1,3-thiazines"", ""2,4-disubstituted thiazoles"", ""2-amino-1,3-thiazoles"", ""Alpha amino acids"", ""Alpha amino acids and derivatives"", ""Amines"", ""Amino acids"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aminothiazoles"", ""Azacyclic compounds"", ""Azetidines"", ""Azoles"", ""Beta lactams"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Cephalosporins"", ""Cephems"", ""Chemical entities"", ""Cysteine and derivatives"", ""Dialkyldisulfides"", ""Dialkylthioethers"", ""Dicarboxylic acids and derivatives"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""L-alpha-amino acids"", ""L-cysteine-S-conjugates"", ""Lactams"", ""Monoalkylamines"", ""N-acyl-alpha amino acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic disulfides"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Primary amines"", ""Secondary carboxylic acid amides"", ""Sulfenyl compounds"", ""Tertiary carboxylic acid amides"", ""Thiazines"", ""Thiazoles"", ""Thioethers"", ""Thiohemiaminal derivatives""]"
71315660,NotAvailable,"predicted_chebi_terms: [""N-acyl-amino acid (CHEBI:51569)"", ""S-substituted L-cysteine (CHEBI:47910)"", ""L-alpha-amino acid (CHEBI:15705)"", ""thiazoles (CHEBI:48901)"", ""1,3-thiazine (CHEBI:46975)"", ""1,3-thiazole (CHEBI:38418)"", ""dicarboxylic acid (CHEBI:35692)"", ""carboxamide (CHEBI:37622)"", ""organic aromatic compound (CHEBI:33659)"", ""organic disulfide (CHEBI:35489)"", ""azetidines (CHEBI:38777)"", ""amino acid (CHEBI:33709)"", ""organosulfur compound (CHEBI:33261)"", ""aliphatic sulfide (CHEBI:22327)"", ""carboxylic acid (CHEBI:33575)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""organic oxide (CHEBI:25701)"", ""alkylamine (CHEBI:13759)"", ""cephalosporin (CHEBI:23066)"", ""chemical entity (CHEBI:24431)"", ""organic acid (CHEBI:64709)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""cysteine derivative (CHEBI:23509)"", ""alpha-amino acid (CHEBI:33704)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""thiazine (CHEBI:38326)"", ""amide (CHEBI:32988)"", ""organic sulfide (CHEBI:16385)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""primary amine (CHEBI:32877)"", ""lactam (CHEBI:24995)"", ""beta-lactam (CHEBI:35627)"", ""cephem (CHEBI:38311)"", ""carboxylic acid anion (CHEBI:29067)"", ""peptide (CHEBI:16670)""]"
71315660,NotAvailable,"predicted_lipidmaps_terms: [""Dicarboxylic acids (FA0117)""]"
71315660,NotAvailable,Classification_version: 2.1
71316575,CHEMONTID:0000000,Kingdom: Organic compounds
71316575,CHEMONTID:0004603,Superclass: Organic oxygen compounds
71316575,CHEMONTID:0000323,Class: Organooxygen compounds
71316575,CHEMONTID:0001831,Subclass: Carbonyl compounds
71316575,CHEMONTID:0000118,Intermediate_nodes: Ketones
71316575,CHEMONTID:0003670,Intermediate_nodes: Aryl ketones
71316575,CHEMONTID:0004296,Intermediate_nodes: Phenylketones
71316575,CHEMONTID:0004298,Direct_parent: Alkyl-phenylketones
71316575,CHEMONTID:0002811,alternative_parents: Phenylpropanes
71316575,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
71316575,CHEMONTID:0003671,alternative_parents: Aryl alkyl ketones
71316575,CHEMONTID:0000122,alternative_parents: Alpha-amino ketones
71316575,CHEMONTID:0002228,alternative_parents: Dialkylamines
71316575,CHEMONTID:0003940,alternative_parents: Organic oxides
71316575,CHEMONTID:0003921,alternative_parents: Hydrochlorides
